user_id,qid,sequence_id,log_id,correct
1860,8005,8,10540365,0
2072,8001,5,10549239,1
2072,8002,4,10549297,0
2072,8003,3,10549326,0
2072,8004,2,10549348,0
2072,8005,8,10549493,1
1660,8001,5,10555647,1
1660,8002,4,10555700,0
1660,8003,3,10555870,0
1660,8004,2,10555946,0
1660,8005,8,10556078,0
1520,8001,5,10570961,1
1520,8002,4,10571022,1
1520,8003,3,10571075,0
1520,8004,2,10571282,0
1520,8005,8,10571443,0
2153,8001,5,10586606,1
2153,8002,4,10586655,1
2153,8003,3,10586707,1
2153,8004,2,10586730,1
2153,8005,8,10586750,1
2336,8001,5,10587354,1
2336,8002,4,10587732,1
2336,8003,3,10588056,1
2111,8001,5,10592213,1
2111,8002,4,10592287,1
2111,8003,3,10592542,0
2111,8004,2,10592602,1
2111,8005,8,10592693,0
1813,8001,5,10595706,1
1813,8002,4,10595708,1
1813,8003,3,10595712,0
1813,8004,2,10595714,1
1813,8005,8,10595717,0
1771,8001,5,10603472,1
1771,8002,4,10603572,1
1771,8003,3,10603647,0
1771,8004,2,10603680,1
1771,8005,8,10603718,0
1381,8001,5,10605646,1
1381,8002,4,10605711,1
1381,8003,3,10605743,1
1381,8004,2,10605759,1
1381,8005,8,10605778,0
1830,8001,5,10609650,1
1830,8002,4,10609733,1
1830,8003,3,10609754,0
1830,8004,2,10609782,1
1830,8005,8,10609818,0
2104,8001,5,10620471,0
2104,8002,4,10620526,1
2104,8003,3,10620531,1
2104,8004,2,10620545,1
2104,8005,8,10620970,1
1107,8001,5,10621995,1
1107,8002,4,10622213,0
1107,8003,3,10622335,0
1107,8004,2,10622467,0
1107,8005,8,10622678,1
1147,8001,5,10632866,0
1147,8002,4,10632947,1
1147,8003,3,10633022,1
1147,8004,2,10633100,1
1147,8005,8,10633372,1
1901,8001,5,10658140,1
1901,8002,4,10658264,0
1901,8003,3,10658288,0
1901,8004,2,10658410,0
1901,8005,8,10658578,1
2208,8001,5,10659538,1
2208,8002,4,10659628,1
2208,8003,3,10659651,0
2208,8004,2,10659687,0
2208,8005,8,10659768,0
1909,8001,5,10670630,0
1909,8002,4,10670682,0
1909,8003,3,10670731,0
1909,8004,2,10670761,0
1909,8005,8,10670875,0
2556,8001,5,10671716,0
2556,8002,4,10671720,0
2556,8003,3,10671723,0
2556,8004,2,10671726,0
2556,8005,8,10671731,0
1555,8001,5,10678392,0
1555,8002,4,10678624,1
1555,8003,3,10678661,0
1555,8004,2,10678744,1
1555,8005,8,10678892,0
1412,8001,5,10679627,1
1412,8002,4,10679044,1
1412,8003,3,10679056,0
1412,8004,2,10679067,1
1412,8005,8,10679079,1
1471,8001,5,10684639,1
1471,8002,4,10684685,1
1471,8003,3,10684720,1
1471,8004,2,10684748,1
1471,8005,8,10684808,0
1996,8001,5,10692486,0
1996,8002,4,10692513,1
1996,8003,3,10692537,0
1996,8004,2,10692571,0
1996,8005,8,10692575,0
1940,8001,5,10693696,0
1940,8002,4,10693699,0
1940,8003,3,10693702,0
1940,8004,2,10693705,0
1940,8005,8,10693709,0
2168,8001,5,10694923,1
2168,8002,4,10694949,1
2168,8003,3,10694969,1
2168,8004,2,10695018,1
2168,8005,8,10695041,0
1880,8001,5,10699946,1
1880,8002,4,10700023,1
1880,8003,3,10700079,0
1880,8004,2,10700200,1
1880,8005,8,10700490,1
2400,8001,5,10700810,1
2400,8002,4,10700862,1
2400,8003,3,10700893,0
2400,8004,2,10700917,1
2400,8005,8,10700945,0
2904,8001,5,10708835,0
2904,8002,4,10708848,0
2904,8003,3,10708868,0
2904,8004,2,10708876,0
2904,8005,8,10708885,1
1304,8001,5,10709389,0
1304,8002,4,10709468,1
1304,8003,3,10709541,0
1304,8004,2,10709577,1
1304,8005,8,10709667,0
2444,8001,5,10710624,1
2444,8002,4,10710755,1
2444,8003,3,10710995,1
2444,8004,2,10711025,1
2444,8005,8,10711208,1
2381,8001,5,10711578,1
2381,8002,4,10711612,1
2381,8003,3,10711631,1
2381,8004,2,10711648,1
2381,8005,8,10711677,0
2690,8001,5,10719734,1
2690,8002,4,10720207,1
2690,8003,3,10719861,1
2690,8004,2,10719928,1
2690,8005,8,10720062,0
1683,8001,5,10720011,1
1683,8002,4,10720128,1
1683,8003,3,10720177,1
1683,8004,2,10720238,1
1683,8005,8,10720299,0
1573,8001,5,10740452,0
1573,8002,4,10740475,1
1573,8003,3,10740491,0
1573,8004,2,10740518,1
1573,8005,8,10740548,0
2399,8001,5,10740658,1
2399,8002,4,10740700,1
2399,8003,3,10740745,1
2399,8004,2,10740789,1
2399,8005,8,10740826,0
1581,8001,5,10741543,1
1581,8002,4,10741596,1
1581,8003,3,10741621,1
1581,8004,2,10741644,1
1581,8005,8,10741676,0
1789,8001,5,10745361,0
1789,8002,4,10745455,1
1789,8003,3,10745470,1
1789,8004,2,10745521,1
1789,8005,8,10745586,0
1852,9001,5,10865331,1
1852,9002,4,10865434,1
1852,9003,3,10865479,1
1852,9004,2,10865498,1
1852,9005,9,10865516,1
1107,9001,5,10865448,1
1107,9002,4,10865487,1
1107,9003,3,10865569,1
1107,9004,2,10865576,1
1107,9005,9,10865583,1
1500,9001,5,10865726,0
1500,9002,4,10865876,0
1500,9003,3,10865968,0.3
1500,9004,2,10866044,0
1500,9005,9,10866116,1
1960,9001,5,10865795,0
1960,9002,4,10865835,0
1960,9003,3,10865954,0.3
1960,9004,2,10866010,0
1960,9005,9,10866070,0
1719,9001,5,10866048,1
1719,9002,4,10866337,0
1719,9003,3,10866364,1
1719,9004,2,10866391,0
1719,9005,9,10866408,1
2680,9001,5,10866173,1
2680,9002,4,10866203,0
2680,9003,3,10866819,0.3
2680,9004,2,10866623,1
2680,9005,9,10866657,0
2406,9001,5,10866123,1
2406,9002,4,10866140,0
2406,9003,3,10866145,0.3
2406,9004,2,10866148,0
2406,9005,9,10866150,0
1483,9001,5,10866237,1
1483,9002,4,10866288,0
1483,9003,3,10866551,1
1483,9004,2,10866815,1
1483,9005,9,10866856,1
2375,9001,5,10866820,0
2375,9002,4,10866852,0
2375,9003,3,10866967,0
2375,9004,2,10867000,0
2375,9005,9,10867029,0
1626,9001,5,10867903,1
1626,9002,4,10867909,0
1626,9003,3,10867913,0
1626,9004,2,10867918,0
1626,9005,9,10867922,0
2312,9001,5,10868210,1
2312,9002,4,10868230,1
2312,9003,3,10868333,1
2312,9004,2,10868424,1
2312,9005,9,10868446,1
2662,9001,5,10868890,1
2662,9002,4,10869270,0
2662,9003,3,10869325,0.3
2662,9004,2,10869264,0
2662,9005,9,10869147,0
2546,9001,5,10869557,1
2546,9002,4,10869793,1
2546,9003,3,10869591,1
2546,9004,2,10869748,0
2546,9005,9,10869611,1
1235,9001,5,10869854,1
1235,9002,4,10869874,0
1235,9003,3,10869952,1
1235,9004,2,10869976,0
1235,9005,9,10869993,1
2430,9001,5,10870097,1
2430,9002,4,10870271,1
2430,9003,3,10870463,0.7000000000000001
2430,9004,2,10870612,0
2430,9005,9,10870672,1
1589,9001,5,10871038,1
1589,9002,4,10871093,1
1589,9003,3,10871140,0.7000000000000001
1589,9004,2,10871179,0
1589,9005,9,10871201,0
2068,9001,5,10871159,0
2068,9002,4,10871186,0
2068,9003,3,10871219,0
2068,9004,2,10871254,0
2068,9005,9,10871261,0
1927,9001,5,10871300,1
1927,9002,4,10871401,0
1927,9003,3,10871585,0.7000000000000001
1927,9004,2,10871667,0
1927,9005,9,10871798,0
2019,9001,5,10871361,1
2019,9002,4,10871418,1
2019,9003,3,10871510,0.7000000000000001
2019,9004,2,10871599,0
2019,9005,9,10871652,1
1520,9001,5,11012458,1
1520,9002,4,11012527,1
1520,9003,3,11012568,1
1520,9004,2,11012631,0
1520,9005,9,11012653,1
2820,9001,5,11013267,1
2820,9002,4,11013287,0
2820,9003,3,11013355,1
2820,9004,2,11013406,0
2820,9005,9,11013423,0
2088,9001,5,11013351,1
2088,9002,4,11013760,1
2088,9003,3,11013858,1
2088,9004,2,11014145,0
2088,9005,9,11013531,0
1817,9001,5,11013493,1
1817,9002,4,11013527,1
1817,9003,3,11013594,1
1817,9004,2,11013628,1
1817,9005,9,11013676,1
1779,9001,5,11014111,0
1779,9002,4,11014114,1
1779,9003,3,11014119,0.3
1779,9004,2,11014123,0
1779,9005,9,11014126,0
2139,9001,5,11014427,1
2139,9002,4,11014452,1
2139,9003,3,11014514,1
2139,9004,2,11014536,0
2139,9005,9,11014567,1
2153,9001,5,11014589,0
2153,9002,4,11014628,0
2153,9003,3,11014727,1
2153,9004,2,11014854,0
2153,9005,9,11014870,1
1084,9001,5,11015071,1
1084,9002,4,11015254,1
1084,9003,3,11015383,1
1084,9004,2,11015692,0
1084,9005,9,11015706,1
1848,9001,5,11016020,1
1848,9002,4,11016068,0
1848,9003,3,11016589,0.3
1848,9004,2,11016197,0
1848,9005,9,11016238,1
2770,9001,5,11016267,1
2770,9002,4,11016326,1
2770,9003,3,11016399,1
2770,9004,2,11016443,0
2770,9005,9,11016554,1
1685,9001,5,11016508,1
1685,9002,4,11016658,1
1685,9003,3,11016823,1
1685,9004,2,11017150,0
1685,9005,9,11017237,1
2900,9001,5,11018009,1
2900,9002,4,11018171,1
2900,9003,3,11018666,1
2900,9004,2,11018371,0
2900,9005,9,11018781,1
1725,9001,5,11018353,1
1725,9002,4,11018393,0
1725,9003,3,11018423,1
1725,9004,2,11018599,0
1725,9005,9,11018617,1
1520,9001,5,10830737,1
1520,9002,4,10830948,0
1520,9003,3,10831146,0.7000000000000001
1520,9004,2,10831446,0
1520,9005,9,10831510,1
2206,9001,5,10831260,0
2206,9002,4,10831263,0
2206,9003,3,10831271,0.7000000000000001
2206,9004,2,10831274,0
2206,9005,9,10831277,0
2359,9001,5,10831984,0
2359,9002,4,10832285,0
2359,9003,3,10832419,1
2359,9004,2,10832513,0
2359,9005,9,10832644,1
1589,9001,5,10832133,0
1589,9002,4,10832135,0
1589,9003,3,10832138,0.3
1589,9004,2,10832140,0
1589,9005,9,10832143,1
2281,9001,5,10832194,0
2281,9002,4,10832200,1
2281,9003,3,10832211,0.3
2281,9004,2,10832224,0
2281,9005,9,10832229,0
2644,9001,5,10832676,1
2644,9002,4,10832943,0
2644,9003,3,10833074,1
2644,9004,2,10833444,0
2644,9005,9,10833487,1
2353,9001,5,10834837,1
2353,9002,4,10834924,0
2353,9003,3,10835098,0.3
2353,9004,2,10835125,1
2353,9005,9,10835273,0
2053,9001,5,10834900,1
2053,9002,4,10834924,0
2053,9003,3,10835699,0.7000000000000001
2053,9004,2,10835355,0
2053,9005,9,10835098,0
899,9001,5,10835099,1
899,9002,4,10835145,1
899,9003,3,10835356,0.3
899,9004,2,10835408,1
899,9005,9,10835465,0
1683,9001,5,10835579,1
1683,9002,4,10835619,1
1683,9003,3,10835634,0.3
1683,9004,2,10835722,1
1683,9005,9,10835754,1
2458,9001,5,10836358,0
2458,9002,4,10836382,0
2458,9003,3,10836424,1
2458,9004,2,10836461,1
2458,9005,9,10836478,1
2300,9001,5,10836410,1
2300,9002,4,10836435,0
2300,9003,3,10836464,1
2300,9004,2,10836502,0
2300,9005,9,10836528,0
1284,9001,5,10838182,1
1284,9002,4,10838218,0
1284,9003,3,10838336,0.3
1284,9004,2,10838533,0
1284,9005,9,10838556,0
2381,9001,5,10838843,1
1638,9001,5,10839322,1
1638,9002,4,10839356,1
1638,9003,3,10839388,1
1638,9004,2,10839418,0
1638,9005,9,10839436,1
1542,9001,5,10839690,1
1542,9002,4,10839722,0
1542,9003,3,10839756,1
1542,9004,2,10839779,0
1542,9005,9,10839802,1
2589,9001,5,10839762,1
2589,9002,4,10839855,1
2589,9003,3,10839960,0.3
2589,9004,2,10840088,0
2589,9005,9,10840112,0
1909,9001,5,10839933,1
1909,9002,4,10839958,0
1909,9003,3,10840247,0.7000000000000001
1909,9004,2,10840100,1
1909,9005,9,10840175,1
1536,9001,5,10840022,1
1536,9002,4,10840051,0
1536,9003,3,10840157,0.7000000000000001
1536,9004,2,10840177,1
1536,9005,9,10840207,0
2043,9001,5,10840080,0
2043,9002,4,10840117,1
2043,9003,3,10840137,0.3
2043,9004,2,10840179,0
2043,9005,9,10840195,0
1325,9001,5,10840235,0
1325,9002,4,10840298,0
1325,9003,3,10840422,0.3
1325,9004,2,10840542,0
1325,9005,9,10840563,0
1461,9001,5,10840637,1
1461,9002,4,10840676,0
1461,9003,3,10840802,0.3
1461,9004,2,10840864,0
1461,9005,9,10840890,1
1225,9001,5,10840806,1
1225,9002,4,10840876,1
1225,9003,3,10840955,1
1225,9004,2,10841082,0
1225,9005,9,10841120,1
1807,9001,5,10841146,1
1807,9002,4,10841257,0
1807,9003,3,10841403,0.3
1807,9004,2,10841528,0
1807,9005,9,10841564,0
2086,9001,5,10841217,1
2086,9002,4,10841439,1
2086,9003,3,10841542,1
2086,9004,2,10841684,0
2086,9005,9,10841726,1
2330,9001,5,10842356,0
2330,9002,4,10842385,0
2330,9003,3,10842536,0.3
2330,9004,2,10842500,0
2330,9005,9,10842416,0
2477,9001,5,10842155,1
2477,9002,4,10842700,1
2477,9003,3,10842823,0.3
2477,9004,2,10842967,0
2477,9005,9,10843051,0
1555,9001,5,10842196,1
1555,9002,4,10842217,0
1555,9003,3,10842353,1
1555,9004,2,10842597,0
1555,9005,9,10842625,1
1995,9001,5,10842329,0
1995,9002,4,10842428,1
1995,9003,3,10842530,0.3
1995,9004,2,10842629,1
1995,9005,9,10842673,0
2375,9001,5,10842432,1
2375,9002,4,10842513,0
2375,9003,3,10842580,0.7000000000000001
2375,9004,2,10842873,0
2375,9005,9,10842885,0
1581,9001,5,10842557,1
1581,9002,4,10842603,1
1581,9003,3,10842640,1
1581,9004,2,10842689,0
1581,9005,9,10842713,1
2249,9001,5,10842683,1
2249,9002,4,10842711,0
2249,9003,3,10842736,1
2249,9004,2,10842763,0
2249,9005,9,10842781,1
2406,9001,5,10842774,1
2406,9002,4,10842820,1
2406,9003,3,10842859,1
2406,9004,2,10842906,0
2406,9005,9,10842930,1
2774,9001,5,10850637,1
2774,9002,4,10850663,0
2774,9003,3,10850718,0.3
2774,9004,2,10850752,0
2774,9005,9,10850762,0
2904,9001,5,10850733,1
2904,9002,4,10850794,1
2904,9003,3,10850831,0.3
2904,9004,2,10850908,0
2904,9005,9,10850926,1
2145,9001,5,10850770,1
2145,9002,4,10850783,0
2145,9003,3,10850803,0.3
2145,9004,2,10850823,0
2145,9005,9,10850833,0
1787,9001,5,10850848,1
1787,9002,4,10850930,0
1787,9003,3,10850952,1
1787,9004,2,10850962,0
1787,9005,9,10850978,1
2037,9001,5,10850980,1
2037,9002,4,10851019,0
2037,9003,3,10851033,0.7000000000000001
2037,9004,2,10851067,0
2037,9005,9,10851112,1
1830,9001,5,10851954,1
1830,9002,4,10852010,0
1830,9003,3,10852053,1
1830,9004,2,10852103,1
1830,9005,9,10852120,1
2385,9001,5,10852563,1
2385,9002,4,10852619,0
2385,9003,3,10852692,0.3
2385,9004,2,10852854,0
2385,9005,9,10852874,0
2037,9001,5,10852848,1
2037,9002,4,10852899,1
2037,9003,3,10853468,1
2037,9004,2,10852975,0
2037,9005,9,10853007,1
2084,9001,5,10852996,1
2084,9002,4,10853346,1
2084,9003,3,10853786,0
2084,9004,2,10853808,0
2084,9005,9,10853492,1
2200,9001,5,10853969,1
2200,9002,4,10854079,0
2200,9003,3,10854155,1
2200,9004,2,10854246,1
2200,9005,9,10854271,0
2206,9001,5,10853967,1
2206,9002,4,10854036,1
2206,9003,3,10854610,0.7000000000000001
2206,9004,2,10854707,0
2206,9005,9,10854808,0
1372,9001,5,10854190,0
1372,9002,4,10854285,0
1372,9003,3,10854290,0.3
1372,9004,2,10854296,0
1372,9005,9,10854302,0
1933,9001,5,10854606,1
1933,9002,4,10854741,0
1933,9003,3,10854922,0.7000000000000001
1933,9004,2,10854981,0
1933,9005,9,10855003,0
1205,9001,5,10855617,0
1205,9002,4,10855647,1
1205,9003,3,10855781,0.3
1205,9004,2,10855839,0
1205,9005,9,10855888,0
2017,9001,5,10855584,1
2017,9002,4,10855664,0
2017,9003,3,10855755,0.7000000000000001
2017,9004,2,10855839,1
2017,9005,9,10855984,0
2167,9001,5,10856212,1
2167,9002,4,10856325,1
2167,9003,3,10856406,1
2167,9004,2,10856432,0
2167,9005,9,10856467,1
1640,9001,5,10856238,0
1640,9002,4,10856273,0
1640,9003,3,10856367,0.3
1640,9004,2,10856397,0
1640,9005,9,10856428,0
1787,9001,5,10856242,1
1787,9002,4,10856366,0
1787,9003,3,10856487,0.3
1787,9004,2,10856667,0
1787,9005,9,10856750,0
2556,9001,5,10856347,0
2556,9002,4,10856351,0
2556,9003,3,10856355,0.3
2556,9004,2,10856359,0
2556,9005,9,10856363,0
1620,9001,5,10857516,0
1620,9002,4,10857519,0
1620,9003,3,10857526,0
1620,9004,2,10857530,0
1620,9005,9,10857533,0
2031,9001,5,10857668,0
2031,9002,4,10858433,0
2031,9003,3,10858035,0.3
2031,9004,2,10858400,1
2031,9005,9,10857765,0
1848,9001,5,10857787,1
1848,9002,4,10857848,0
1848,9003,3,10857956,0.7000000000000001
1848,9004,2,10858082,0
1848,9005,9,10858141,1
2064,9001,5,10857813,1
2064,9002,4,10858015,1
2064,9003,3,10858107,1
2064,9004,2,10858266,0
2064,9005,9,10858254,1
1131,9001,5,10857947,0
1131,9002,4,10858026,1
1131,9003,3,10858228,0.3
1131,9004,2,10858285,0
1131,9005,9,10858348,1
2271,9001,5,10857877,0
2271,9002,4,10858019,1
2271,9003,3,10858073,1
2271,9004,2,10858207,0
2271,9005,9,10858243,1
1895,9001,5,10858209,0
1895,9002,4,10858267,0
1895,9003,3,10858597,0.7000000000000001
1895,9004,2,10858631,0
1895,9005,9,10858671,0
2717,9001,5,10858253,1
2717,9002,4,10858300,1
2717,9003,3,10858475,0.7000000000000001
2717,9004,2,10858527,1
2717,9005,9,10858555,0
1803,9001,5,10858365,0
1803,9002,4,10858406,0
1803,9003,3,10858437,0.3
1803,9004,2,10858448,0
1803,9005,9,10858470,0
2493,9001,5,10858593,0
2493,9002,4,10858641,0
2493,9003,3,10858784,0.7000000000000001
2493,9004,2,10858943,0
2493,9005,9,10858997,0
1744,9001,5,10858796,1
1744,9002,4,10858841,0
1744,9003,3,10858893,0
1744,9004,2,10858926,0
1744,9005,9,10858947,1
1563,9001,5,10858932,1
1563,9002,4,10858949,0
1563,9003,3,10858994,1
1563,9004,2,10859059,1
1563,9005,9,10859081,1
1610,9001,5,10859441,1
1610,9002,4,10859472,1
1610,9003,3,10859527,1
1610,9004,2,10859566,0
1610,9005,9,10859592,1
2216,9001,5,10859566,1
2216,9002,4,10859597,0
2216,9003,3,10859620,1
2216,9004,2,10860358,0
2216,9005,9,10859681,1
1864,9001,5,10860032,1
1864,9002,4,10860076,0
1864,9003,3,10860247,0.3
1864,9004,2,10860326,0
1864,9005,9,10860405,0
1846,9001,5,10860117,1
1846,9002,4,10860165,1
1846,9003,3,10860201,1
1846,9004,2,10860226,1
1846,9005,9,10860248,1
1587,9001,5,10860252,1
1587,9002,4,10860279,1
1587,9003,3,10860322,1
1587,9004,2,10860406,0
1587,9005,9,10860411,1
1381,9001,5,10860799,1
1381,9002,4,10860827,1
1381,9003,3,10860856,1
1381,9004,2,10860892,0
1381,9005,9,10860919,1
1740,9001,5,10860879,1
1740,9002,4,10860917,0
1740,9003,3,10861235,1
1740,9004,2,10861704,1
1740,9005,9,10861823,1
2119,9001,5,10861131,1
2119,9002,4,10861240,1
2119,9003,3,10861408,0.7000000000000001
2119,9004,2,10861364,0
2119,9005,9,10861402,1
1326,9001,5,10861700,1
1326,9002,4,10861933,1
1326,9003,3,10862204,1
1326,9004,2,10862254,0
1326,9005,9,10862267,1
1520,9001,5,10861926,1
1520,9002,4,10861930,1
1520,9003,3,10861938,1
1520,9004,2,10861945,0
1520,9005,9,10861949,1
2636,9001,5,10862157,0
2636,9002,4,10862205,1
2636,9003,3,10862452,1
2636,9004,2,10862645,0
2636,9005,9,10862713,1
1447,9001,5,10862414,1
1447,9002,4,10862421,0
1447,9003,3,10862432,0.7000000000000001
1447,9004,2,10862437,1
1447,9005,9,10862442,0
1394,9001,5,10863354,1
1394,9002,4,10863493,1
1394,9003,3,10863803,1
1394,9004,2,10864065,0
1394,9005,9,10864140,1
1779,9001,5,10922750,1
1779,9002,4,10922804,0
1779,9003,3,10922867,0.7000000000000001
1779,9004,2,10922908,0
1779,9005,9,10922947,1
1168,9001,5,10923176,1
1168,9002,4,10923206,0
1168,9003,3,10923248,1
1168,9004,2,10923306,0
1168,9005,9,10923326,1
2145,9001,5,10923212,0
2145,9002,4,10923256,0
2145,9003,3,10923261,0.3
2145,9004,2,10923275,1
2145,9005,9,10923285,0
2389,9001,5,10924070,1
2389,9002,4,10924213,0
2389,9003,3,10924269,1
2389,9004,2,10924314,0
2389,9005,9,10924430,1
1194,9001,5,10924311,1
1194,9002,4,10924355,1
1194,9003,3,10924512,1
1194,9004,2,10924557,0
1194,9005,9,10924586,1
2184,9001,5,10924622,1
2184,9002,4,10924670,0
2184,9003,3,10924936,0.7000000000000001
2184,9004,2,10925036,0
2184,9005,9,10925125,0
1604,9001,5,10924777,1
1604,9002,4,10925360,1
1604,9003,3,10925667,0.3
1604,9004,2,10925236,0
1604,9005,9,10925394,0
1433,9001,5,10925294,1
1433,9002,4,10925346,0
1433,9003,3,10925443,0.7000000000000001
1433,9004,2,10925469,0
1433,9005,9,10925477,0
1573,9001,5,10925388,1
1573,9002,4,10925405,1
1573,9003,3,10925436,1
1573,9004,2,10925460,0
1573,9005,9,10925476,1
2173,9001,5,10925817,1
2173,9002,4,10925917,1
2173,9003,3,10925842,1
2173,9004,2,10925881,1
2173,9005,9,10925845,1
1813,9001,5,10925780,1
1813,9002,4,10925818,0
1813,9003,3,10925824,0
1813,9004,2,10925827,0
1813,9005,9,10925830,0
2597,9001,5,10926527,1
2597,9002,4,10926604,1
2597,9003,3,10926673,1
2597,9004,2,10926679,0
2597,9005,9,10926683,0
1711,9001,5,10927202,1
1711,9002,4,10927249,0
1711,9003,3,10927285,1
1711,9004,2,10927307,1
1711,9005,9,10927319,1
2226,9001,5,10927568,1
2226,9002,4,10927619,1
2226,9003,3,10927680,1
2226,9004,2,10927710,1
2226,9005,9,10927737,1
1683,9001,5,10928152,1
1683,9002,4,10928165,0
1683,9003,3,10928323,1
1683,9004,2,10928454,0
1683,9005,9,10928544,1
1492,9001,5,10928859,1
1492,9002,4,10928905,1
1492,9003,3,10928950,1
1492,9004,2,10928976,0
1492,9005,9,10928995,1
2585,9001,5,10929300,1
2585,9002,4,10929403,1
2585,9003,3,10929459,1
2585,9004,2,10929583,0
2585,9005,9,10929483,1
1996,9001,5,10929761,1
1996,9002,4,10929773,0
1996,9003,3,10929858,1
1996,9004,2,10929885,0
1996,9005,9,10929895,0
2200,9001,5,10931410,1
2200,9002,4,10931456,0
2200,9003,3,10931570,0.7000000000000001
2200,9004,2,10931658,0
2200,9005,9,10931688,0
1880,9001,5,10933171,1
1880,9002,4,10933193,0
1880,9003,3,10933344,1
1880,9004,2,10933390,0
1880,9005,9,10933426,0
1832,9001,5,10934327,1
1832,9002,4,10934388,1
1832,9003,3,10935053,0.7000000000000001
1832,9004,2,10934756,0
1832,9005,9,10934571,0
2304,9001,5,10934926,1
2304,9002,4,10934946,1
2304,9003,3,10934985,1
2304,9004,2,10935017,0
2304,9005,9,10935024,1
2111,9001,5,11116883,1
2111,9002,4,11117160,1
2111,9003,3,11117582,1
2111,9004,2,11117752,0
2111,9005,9,11117782,1
1946,9001,5,11117717,1
1946,9002,4,11117751,0
1946,9003,3,11117790,1
1946,9004,2,11117798,1
1946,9005,9,11117820,1
2357,9001,5,11119367,1
2357,9002,4,11119421,0
2357,9003,3,11119449,0.7000000000000001
2357,9004,2,11119489,0
2357,9005,9,11119514,1
1695,9001,5,11121105,1
1695,9002,4,11121143,0
1695,9003,3,11121177,1
1695,9004,2,11121202,1
1695,9005,9,11121236,1
2485,9001,5,11123242,1
2485,9002,4,11123279,0
2485,9003,3,11123420,1
2485,9004,2,11123496,0
2485,9005,9,11123519,1
1960,9001,5,11124567,1
1960,9002,4,11124595,0
1960,9003,3,11124630,0.3
1960,9004,2,11124687,0
1960,9005,9,11124703,1
1712,9001,5,11126558,0
1712,9002,4,11126464,1
1712,9003,3,11126524,0
1712,9004,2,11126538,0
1712,9005,9,11126549,1
2104,9001,5,11126554,1
2104,9002,4,11126541,0
2104,9003,3,11126597,1
2104,9004,2,11126602,0
2104,9005,9,11126627,1
2261,9001,5,11132890,1
2261,9002,4,11132910,1
2261,9003,3,11132974,1
2261,9004,2,11132999,0
2261,9005,9,11133050,0
2167,9001,5,11133251,1
2167,9002,4,11133295,0
2167,9003,3,11133316,1
2167,9004,2,11133344,1
2167,9005,9,11133359,1
1964,9001,5,11144250,1
1964,9002,4,11144304,0
1964,9003,3,11144613,0.3
1964,9004,2,11144747,0
1964,9005,9,11144820,1
2072,9001,5,11149631,0
2072,9002,4,11149665,0
2072,9003,3,11149725,1
2072,9004,2,11149752,0
2072,9005,9,11149728,1
1396,9001,5,11153955,1
1396,9002,4,11154367,0
1396,9003,3,11154210,1
1396,9004,2,11154285,0
1396,9005,9,11154076,1
2184,9001,5,11174767,0
2184,9002,4,11174794,0
2184,9003,3,11174858,0.3
2184,9004,2,11174921,0
2184,9005,9,11174949,0
2629,9001,5,11187232,1
2629,9002,4,11187320,0
2629,9003,3,11187531,1
2629,9004,2,11187619,0
2629,9005,9,11187721,1
2904,9001,5,11191604,1
2904,9002,4,11191645,0
2904,9003,3,11191656,0
2904,9004,2,11191665,0
2904,9005,9,11191674,0
2208,9001,5,11197578,1
2208,9002,4,11197750,1
2208,9003,3,11197860,1
2208,9004,2,11197939,0
2208,9005,9,11197990,1
1895,9001,5,11197927,1
1895,9002,4,11198007,1
1895,9003,3,11198045,1
1895,9004,2,11198084,1
1895,9005,9,11198089,1
2279,9001,5,11198293,1
2279,9002,4,11198320,1
2279,9003,3,11198444,1
2279,9004,2,11198468,1
2279,9005,9,11198482,1
1229,9001,5,11211110,1
1229,9002,4,11211294,0
1229,9003,3,11211383,1
2381,9001,5,11221866,1
2381,9002,4,11221935,1
2381,9003,3,11221978,1
2381,9004,2,11222031,1
2381,9005,9,11222055,1
1903,9001,5,11222520,1
1903,9002,4,11222549,0
1903,9003,3,11222576,1
1903,9004,2,11222596,0
1903,9005,9,11222610,1
2336,9001,5,11222679,0
2336,9002,4,11222720,0
2336,9003,3,11222797,0
2336,9004,2,11222835,1
2336,9005,9,11222870,0
1660,9001,5,11224706,0
1660,9002,4,11224894,0
1660,9003,3,11225052,0.3
1660,9004,2,11225141,0
1660,9005,9,11225175,1
2271,9001,5,11226591,1
2271,9002,4,11226765,1
2271,9003,3,11227092,0.7000000000000001
2271,9004,2,11227511,0
2271,9005,9,11227289,0
2168,9001,5,11231943,1
2168,9002,4,11232013,1
2168,9003,3,11232050,1
2168,9004,2,11232073,0
2168,9005,9,11232088,1
2257,9001,5,11243684,1
2257,9002,4,11243709,0
2257,9003,3,11243753,1
2257,9004,2,11243763,0
2257,9005,9,11243833,1
1714,9001,5,11248472,1
1714,9002,4,11248481,0
1714,9003,3,11248489,0.7000000000000001
1714,9004,2,11248496,0
1714,9005,9,11248500,0
1891,9001,5,11261806,1
1891,9002,4,11261850,0
1891,9003,3,11262313,1
1891,9004,2,11261922,0
1891,9005,9,11261950,0
2076,9001,5,11266204,0
2076,9002,4,11266208,0
2076,9003,3,11266217,0.7000000000000001
2076,9004,2,11266221,0
2076,9005,9,11266229,0
2766,9001,5,11271369,0
2766,9002,4,11271389,0
2766,9003,3,11271446,1
2766,9004,2,11271509,1
2766,9005,9,11271551,1
